ResponseId;AnswerId;ModuleId;Value;DateTime
15715;24;1;1;03.05.2018 17:17
15716;29;1;1;03.05.2018 17:17
15717;31;1;1;03.05.2018 17:17
15718;34;1;1;03.05.2018 17:17
15719;39;1;1;03.05.2018 17:17
15720;42;1;1;03.05.2018 17:17
15721;47;1;1;03.05.2018 17:17
15722;50;1;2;03.05.2018 17:17
15723;51;1;7;03.05.2018 17:17
15724;52;1;7;03.05.2018 17:17
15725;2;1;1;03.05.2018 17:22
15726;4;1;1;03.05.2018 17:22
15727;8;1;1;03.05.2018 17:22
15728;10;1;1;03.05.2018 17:22
15729;13;1;1;03.05.2018 17:22
15730;18;1;1;03.05.2018 17:22
15731;23;1;1;03.05.2018 17:22
15732;27;1;1;03.05.2018 17:22
15733;30;1;1;03.05.2018 17:22
15734;34;1;1;03.05.2018 17:22
15735;39;1;1;03.05.2018 17:22
15736;42;1;1;03.05.2018 17:22
15737;46;1;1;03.05.2018 17:22
15738;50;1;8;03.05.2018 17:22
15739;51;1;8;03.05.2018 17:22
15740;52;1;8;03.05.2018 17:22
15741;1;6;1;04.05.2018 15:55
15742;4;6;1;04.05.2018 15:55
15743;7;6;1;04.05.2018 15:55
15744;11;6;1;04.05.2018 15:55
15745;14;6;1;04.05.2018 15:55
15746;19;6;1;04.05.2018 15:55
15747;23;6;1;04.05.2018 15:55
15748;27;6;1;04.05.2018 15:55
15749;31;6;1;04.05.2018 15:55
15750;35;6;1;04.05.2018 15:55
15751;38;6;1;04.05.2018 15:55
15752;43;6;1;04.05.2018 15:55
15753;47;6;1;04.05.2018 15:55
15754;50;6;2;04.05.2018 15:55
15755;51;6;5;04.05.2018 15:55
15756;52;6;8;04.05.2018 15:55
15757;2;6;1;04.05.2018 15:55
15758;4;6;1;04.05.2018 15:55
15759;8;6;1;04.05.2018 15:55
15760;11;6;1;04.05.2018 15:55
15761;15;6;1;04.05.2018 15:55
15762;18;6;1;04.05.2018 15:55
15763;23;6;1;04.05.2018 15:55
15764;27;6;1;04.05.2018 15:55
15765;31;6;1;04.05.2018 15:55
15766;35;6;1;04.05.2018 15:55
15767;39;6;1;04.05.2018 15:55
15768;42;6;1;04.05.2018 15:55
15769;47;6;1;04.05.2018 15:55
15770;50;6;3;04.05.2018 15:55
15771;51;6;6;04.05.2018 15:55
15772;52;6;8;04.05.2018 15:55
15773;1;6;1;04.05.2018 15:55
15774;5;6;1;04.05.2018 15:55
15775;7;6;1;04.05.2018 15:55
15776;11;6;1;04.05.2018 15:55
15777;14;6;1;04.05.2018 15:55
15778;19;6;1;04.05.2018 15:55
15779;23;6;1;04.05.2018 15:55
15780;28;6;1;04.05.2018 15:55
15781;31;6;1;04.05.2018 15:55
15782;35;6;1;04.05.2018 15:55
15783;38;6;1;04.05.2018 15:55
15784;42;6;1;04.05.2018 15:55
15785;46;6;1;04.05.2018 15:55
15786;50;6;6;04.05.2018 15:55
15787;51;6;8;04.05.2018 15:55
15788;52;6;7;04.05.2018 15:55
15789;1;6;1;04.05.2018 15:55
15790;4;6;1;04.05.2018 15:55
15791;7;6;1;04.05.2018 15:55
15792;10;6;1;04.05.2018 15:55
15793;14;6;1;04.05.2018 15:55
15794;18;6;1;04.05.2018 15:55
15795;22;6;1;04.05.2018 15:55
15796;28;6;1;04.05.2018 15:55
15797;32;6;1;04.05.2018 15:55
15798;35;6;1;04.05.2018 15:55
15799;39;6;1;04.05.2018 15:55
15800;42;6;1;04.05.2018 15:55
15801;47;6;1;04.05.2018 15:55
15802;50;6;3;04.05.2018 15:55
15803;51;6;8;04.05.2018 15:55
15804;52;6;7;04.05.2018 15:55
15805;2;6;1;04.05.2018 15:55
15806;5;6;1;04.05.2018 15:55
15807;9;6;1;04.05.2018 15:55
15808;12;6;1;04.05.2018 15:55
15809;14;6;1;04.05.2018 15:55
15810;18;6;1;04.05.2018 15:55
15811;23;6;1;04.05.2018 15:55
15812;27;6;1;04.05.2018 15:55
15813;32;6;1;04.05.2018 15:55
15814;35;6;1;04.05.2018 15:55
15815;38;6;1;04.05.2018 15:55
15816;42;6;1;04.05.2018 15:55
15817;48;6;1;04.05.2018 15:55
15818;50;6;4;04.05.2018 15:55
15819;51;6;1;04.05.2018 15:55
15820;3;6;1;04.05.2018 15:55
15821;4;6;1;04.05.2018 15:55
15822;7;6;1;04.05.2018 15:55
15823;10;6;1;04.05.2018 15:55
15824;13;6;1;04.05.2018 15:55
15825;18;6;1;04.05.2018 15:55
15826;22;6;1;04.05.2018 15:55
15827;26;6;1;04.05.2018 15:55
15828;30;6;1;04.05.2018 15:55
15829;35;6;1;04.05.2018 15:55
15830;38;6;1;04.05.2018 15:55
15831;42;6;1;04.05.2018 15:55
15832;46;6;1;04.05.2018 15:55
15833;50;6;8;04.05.2018 15:55
15834;51;6;10;04.05.2018 15:55
15835;52;6;8;04.05.2018 15:55
15836;1;6;1;04.05.2018 15:55
15837;5;6;1;04.05.2018 15:55
15838;7;6;1;04.05.2018 15:55
15839;11;6;1;04.05.2018 15:55
15840;14;6;1;04.05.2018 15:55
15841;18;6;1;04.05.2018 15:55
15842;22;6;1;04.05.2018 15:55
15843;27;6;1;04.05.2018 15:55
15844;30;6;1;04.05.2018 15:55
15845;35;6;1;04.05.2018 15:55
15846;38;6;1;04.05.2018 15:55
15847;42;6;1;04.05.2018 15:55
15848;46;6;1;04.05.2018 15:55
15849;50;6;4;04.05.2018 15:55
15850;51;6;9;04.05.2018 15:55
15851;52;6;9;04.05.2018 15:55
15852;2;6;1;04.05.2018 15:55
15853;4;6;1;04.05.2018 15:55
15854;7;6;1;04.05.2018 15:55
15855;10;6;1;04.05.2018 15:55
15856;14;6;1;04.05.2018 15:55
15857;19;6;1;04.05.2018 15:55
15858;23;6;1;04.05.2018 15:55
15859;27;6;1;04.05.2018 15:55
15860;32;6;1;04.05.2018 15:55
15861;35;6;1;04.05.2018 15:55
15862;39;6;1;04.05.2018 15:55
15863;42;6;1;04.05.2018 15:55
15864;47;6;1;04.05.2018 15:55
15865;50;6;1;04.05.2018 15:55
15866;51;6;9;04.05.2018 15:55
15867;52;6;10;04.05.2018 15:55
15868;1;6;1;04.05.2018 15:55
15869;4;6;1;04.05.2018 15:55
15870;7;6;1;04.05.2018 15:55
15871;10;6;1;04.05.2018 15:55
15872;13;6;1;04.05.2018 15:55
15873;18;6;1;04.05.2018 15:55
15874;23;6;1;04.05.2018 15:55
15875;27;6;1;04.05.2018 15:55
15876;31;6;1;04.05.2018 15:55
15877;35;6;1;04.05.2018 15:55
15878;38;6;1;04.05.2018 15:55
15879;42;6;1;04.05.2018 15:55
15880;46;6;1;04.05.2018 15:55
15881;50;6;8;04.05.2018 15:55
15882;51;6;8;04.05.2018 15:55
15883;52;6;8;04.05.2018 15:55
15884;2;6;1;04.05.2018 15:56
15885;4;6;1;04.05.2018 15:56
15886;7;6;1;04.05.2018 15:56
15887;11;6;1;04.05.2018 15:56
15888;14;6;1;04.05.2018 15:56
15889;19;6;1;04.05.2018 15:56
15890;23;6;1;04.05.2018 15:56
15891;26;6;1;04.05.2018 15:56
15892;30;6;1;04.05.2018 15:56
15893;34;6;1;04.05.2018 15:56
15894;38;6;1;04.05.2018 15:56
15895;42;6;1;04.05.2018 15:56
15896;47;6;1;04.05.2018 15:56
15897;50;6;4;04.05.2018 15:56
15898;51;6;7;04.05.2018 15:56
15899;52;6;8;04.05.2018 15:56
15900;2;6;1;04.05.2018 15:56
15901;5;6;1;04.05.2018 15:56
15902;8;6;1;04.05.2018 15:56
15903;11;6;1;04.05.2018 15:56
15904;14;6;1;04.05.2018 15:56
15905;18;6;1;04.05.2018 15:56
15906;22;6;1;04.05.2018 15:56
15907;27;6;1;04.05.2018 15:56
15908;31;6;1;04.05.2018 15:56
15909;35;6;1;04.05.2018 15:56
15910;38;6;1;04.05.2018 15:56
15911;42;6;1;04.05.2018 15:56
15912;47;6;1;04.05.2018 15:56
15913;50;6;4;04.05.2018 15:56
15914;51;6;8;04.05.2018 15:56
15915;52;6;9;04.05.2018 15:56
15916;3;6;1;04.05.2018 15:56
15917;4;6;1;04.05.2018 15:56
15918;7;6;1;04.05.2018 15:56
15919;10;6;1;04.05.2018 15:56
15920;14;6;1;04.05.2018 15:56
15921;18;6;1;04.05.2018 15:56
15922;22;6;1;04.05.2018 15:56
15923;27;6;1;04.05.2018 15:56
15924;31;6;1;04.05.2018 15:56
15925;35;6;1;04.05.2018 15:56
15926;39;6;1;04.05.2018 15:56
15927;42;6;1;04.05.2018 15:56
15928;46;6;1;04.05.2018 15:56
15929;50;6;8;04.05.2018 15:56
15930;51;6;8;04.05.2018 15:56
15931;52;6;7;04.05.2018 15:56
15932;1;6;1;04.05.2018 15:56
15933;4;6;1;04.05.2018 15:56
15934;7;6;1;04.05.2018 15:56
15935;10;6;1;04.05.2018 15:56
15936;14;6;1;04.05.2018 15:56
15937;18;6;1;04.05.2018 15:56
15938;23;6;1;04.05.2018 15:56
15939;27;6;1;04.05.2018 15:56
15940;31;6;1;04.05.2018 15:56
15941;34;6;1;04.05.2018 15:56
15942;38;6;1;04.05.2018 15:56
15943;42;6;1;04.05.2018 15:56
15944;46;6;1;04.05.2018 15:56
15945;50;6;8;04.05.2018 15:56
15946;51;6;10;04.05.2018 15:56
15947;52;6;10;04.05.2018 15:56
15948;1;6;1;04.05.2018 15:56
15949;4;6;1;04.05.2018 15:56
15950;7;6;1;04.05.2018 15:56
15951;11;6;1;04.05.2018 15:56
15952;14;6;1;04.05.2018 15:56
15953;18;6;1;04.05.2018 15:56
15954;22;6;1;04.05.2018 15:56
15955;27;6;1;04.05.2018 15:56
15956;31;6;1;04.05.2018 15:56
15957;35;6;1;04.05.2018 15:56
15958;39;6;1;04.05.2018 15:56
15959;42;6;1;04.05.2018 15:56
15960;46;6;1;04.05.2018 15:56
15961;50;6;3;04.05.2018 15:56
15962;51;6;7;04.05.2018 15:56
15963;52;6;10;04.05.2018 15:56
15964;1;6;1;04.05.2018 15:59
15965;4;6;1;04.05.2018 15:59
15966;7;6;1;04.05.2018 15:59
15967;11;6;1;04.05.2018 15:59
15968;13;6;1;04.05.2018 15:59
15969;18;6;1;04.05.2018 15:59
15970;23;6;1;04.05.2018 15:59
15971;28;6;1;04.05.2018 15:59
15972;32;6;1;04.05.2018 15:59
15973;34;6;1;04.05.2018 15:59
15974;38;6;1;04.05.2018 15:59
15975;44;6;1;04.05.2018 15:59
15976;46;6;1;04.05.2018 15:59
15977;50;6;6;04.05.2018 15:59
15978;51;6;6;04.05.2018 15:59
15979;52;6;6;04.05.2018 15:59
15980;1;9;1;08.05.2018 16:11
15981;4;9;1;08.05.2018 16:11
15982;7;9;1;08.05.2018 16:11
15983;11;9;1;08.05.2018 16:11
15984;14;9;1;08.05.2018 16:11
15985;18;9;1;08.05.2018 16:11
15986;23;9;1;08.05.2018 16:11
15987;27;9;1;08.05.2018 16:11
15988;31;9;1;08.05.2018 16:11
15989;34;9;1;08.05.2018 16:11
15990;38;9;1;08.05.2018 16:11
15991;42;9;1;08.05.2018 16:11
15992;47;9;1;08.05.2018 16:11
15993;50;9;3;08.05.2018 16:11
15994;51;9;8;08.05.2018 16:11
15995;52;9;9;08.05.2018 16:11
15996;1;9;1;08.05.2018 16:11
15997;4;9;1;08.05.2018 16:11
15998;9;9;1;08.05.2018 16:11
15999;11;9;1;08.05.2018 16:11
16000;13;9;1;08.05.2018 16:11
16001;18;9;1;08.05.2018 16:11
16002;23;9;1;08.05.2018 16:11
16003;27;9;1;08.05.2018 16:11
16004;31;9;1;08.05.2018 16:11
16005;34;9;1;08.05.2018 16:11
16006;38;9;1;08.05.2018 16:11
16007;42;9;1;08.05.2018 16:11
16008;47;9;1;08.05.2018 16:11
16009;50;9;9;08.05.2018 16:11
16010;51;9;7;08.05.2018 16:11
16011;52;9;9;08.05.2018 16:11
16012;1;9;1;08.05.2018 16:11
16013;4;9;1;08.05.2018 16:11
16014;7;9;1;08.05.2018 16:11
16015;11;9;1;08.05.2018 16:11
16016;14;9;1;08.05.2018 16:11
16017;18;9;1;08.05.2018 16:11
16018;22;9;1;08.05.2018 16:11
16019;27;9;1;08.05.2018 16:11
16020;31;9;1;08.05.2018 16:11
16021;34;9;1;08.05.2018 16:11
16022;38;9;1;08.05.2018 16:11
16023;42;9;1;08.05.2018 16:11
16024;47;9;1;08.05.2018 16:11
16025;50;9;10;08.05.2018 16:11
16026;51;9;9;08.05.2018 16:11
16027;52;9;9;08.05.2018 16:11
16028;1;9;1;08.05.2018 16:11
16029;4;9;1;08.05.2018 16:11
16030;8;9;1;08.05.2018 16:11
16031;10;9;1;08.05.2018 16:11
16032;14;9;1;08.05.2018 16:11
16033;18;9;1;08.05.2018 16:11
16034;23;9;1;08.05.2018 16:11
16035;27;9;1;08.05.2018 16:11
16036;31;9;1;08.05.2018 16:11
16037;35;9;1;08.05.2018 16:11
16038;39;9;1;08.05.2018 16:11
16039;43;9;1;08.05.2018 16:11
16040;47;9;1;08.05.2018 16:11
16041;50;9;7;08.05.2018 16:11
16042;51;9;7;08.05.2018 16:11
16043;52;9;8;08.05.2018 16:11
16044;2;9;1;08.05.2018 16:11
16045;4;9;1;08.05.2018 16:11
16046;7;9;1;08.05.2018 16:11
16047;10;9;1;08.05.2018 16:11
16048;14;9;1;08.05.2018 16:11
16049;18;9;1;08.05.2018 16:11
16050;23;9;1;08.05.2018 16:11
16051;27;9;1;08.05.2018 16:11
16052;31;9;1;08.05.2018 16:11
16053;34;9;1;08.05.2018 16:11
16054;39;9;1;08.05.2018 16:11
16055;43;9;1;08.05.2018 16:11
16056;46;9;1;08.05.2018 16:11
16057;50;9;8;08.05.2018 16:11
16058;51;9;7;08.05.2018 16:11
16059;52;9;8;08.05.2018 16:11
16060;1;9;1;08.05.2018 16:11
16061;4;9;1;08.05.2018 16:11
16062;7;9;1;08.05.2018 16:11
16063;11;9;1;08.05.2018 16:11
16064;14;9;1;08.05.2018 16:11
16065;18;9;1;08.05.2018 16:11
16066;22;9;1;08.05.2018 16:11
16067;27;9;1;08.05.2018 16:11
16068;31;9;1;08.05.2018 16:11
16069;34;9;1;08.05.2018 16:11
16070;40;9;1;08.05.2018 16:11
16071;42;9;1;08.05.2018 16:11
16072;47;9;1;08.05.2018 16:11
16073;50;9;8;08.05.2018 16:11
16074;51;9;9;08.05.2018 16:11
16075;52;9;10;08.05.2018 16:11
16076;1;9;1;08.05.2018 16:11
16077;5;9;1;08.05.2018 16:11
16078;7;9;1;08.05.2018 16:11
16079;10;9;1;08.05.2018 16:11
16080;13;9;1;08.05.2018 16:11
16081;18;9;1;08.05.2018 16:11
16082;22;9;1;08.05.2018 16:11
16083;26;9;1;08.05.2018 16:11
16084;30;9;1;08.05.2018 16:11
16085;34;9;1;08.05.2018 16:11
16086;38;9;1;08.05.2018 16:11
16087;42;9;1;08.05.2018 16:11
16088;46;9;1;08.05.2018 16:11
16089;50;9;3;08.05.2018 16:11
16090;51;9;9;08.05.2018 16:11
16091;52;9;10;08.05.2018 16:11
16092;1;9;1;08.05.2018 16:11
16093;4;9;1;08.05.2018 16:11
16094;7;9;1;08.05.2018 16:11
16095;10;9;1;08.05.2018 16:11
16096;14;9;1;08.05.2018 16:11
16097;18;9;1;08.05.2018 16:11
16098;23;9;1;08.05.2018 16:11
16099;27;9;1;08.05.2018 16:11
16100;31;9;1;08.05.2018 16:11
16101;35;9;1;08.05.2018 16:11
16102;38;9;1;08.05.2018 16:11
16103;42;9;1;08.05.2018 16:11
16104;46;9;1;08.05.2018 16:11
16105;50;9;9;08.05.2018 16:11
16106;51;9;8;08.05.2018 16:11
16107;52;9;10;08.05.2018 16:11
16108;1;9;1;08.05.2018 16:12
16109;4;9;1;08.05.2018 16:12
16110;7;9;1;08.05.2018 16:12
16111;11;9;1;08.05.2018 16:12
16112;14;9;1;08.05.2018 16:12
16113;18;9;1;08.05.2018 16:12
16114;23;9;1;08.05.2018 16:12
16115;27;9;1;08.05.2018 16:12
16116;32;9;1;08.05.2018 16:12
16117;35;9;1;08.05.2018 16:12
16118;39;9;1;08.05.2018 16:12
16119;42;9;1;08.05.2018 16:12
16120;46;9;1;08.05.2018 16:12
16121;50;9;5;08.05.2018 16:12
16122;51;9;3;08.05.2018 16:12
16123;52;9;4;08.05.2018 16:12
16124;1;9;1;08.05.2018 16:12
16125;4;9;1;08.05.2018 16:12
16126;7;9;1;08.05.2018 16:12
16127;11;9;1;08.05.2018 16:12
16128;14;9;1;08.05.2018 16:12
16129;18;9;1;08.05.2018 16:12
16130;23;9;1;08.05.2018 16:12
16131;27;9;1;08.05.2018 16:12
16132;30;9;1;08.05.2018 16:12
16133;34;9;1;08.05.2018 16:12
16134;39;9;1;08.05.2018 16:12
16135;42;9;1;08.05.2018 16:12
16136;46;9;1;08.05.2018 16:12
16137;50;9;5;08.05.2018 16:12
16138;51;9;8;08.05.2018 16:12
16139;52;9;9;08.05.2018 16:12
16140;2;9;1;08.05.2018 16:12
16141;5;9;1;08.05.2018 16:12
16142;9;9;1;08.05.2018 16:12
16143;11;9;1;08.05.2018 16:12
16144;14;9;1;08.05.2018 16:12
16145;19;9;1;08.05.2018 16:12
16146;23;9;1;08.05.2018 16:12
16147;26;9;1;08.05.2018 16:12
16148;31;9;1;08.05.2018 16:12
16149;34;9;1;08.05.2018 16:12
16150;38;9;1;08.05.2018 16:12
16151;42;9;1;08.05.2018 16:12
16152;46;9;1;08.05.2018 16:12
16153;50;9;9;08.05.2018 16:12
16154;51;9;8;08.05.2018 16:12
16155;52;9;7;08.05.2018 16:12
16156;2;9;1;08.05.2018 16:12
16157;5;9;1;08.05.2018 16:12
16158;7;9;1;08.05.2018 16:12
16159;11;9;1;08.05.2018 16:12
16160;14;9;1;08.05.2018 16:12
16161;18;9;1;08.05.2018 16:12
16162;23;9;1;08.05.2018 16:12
16163;27;9;1;08.05.2018 16:12
16164;31;9;1;08.05.2018 16:12
16165;34;9;1;08.05.2018 16:12
16166;39;9;1;08.05.2018 16:12
16167;42;9;1;08.05.2018 16:12
16168;48;9;1;08.05.2018 16:12
16169;50;9;8;08.05.2018 16:12
16170;51;9;8;08.05.2018 16:12
16171;52;9;8;08.05.2018 16:12
16172;1;9;1;08.05.2018 16:12
16173;4;9;1;08.05.2018 16:12
16174;7;9;1;08.05.2018 16:12
16175;11;9;1;08.05.2018 16:12
16176;14;9;1;08.05.2018 16:12
16177;19;9;1;08.05.2018 16:12
16178;23;9;1;08.05.2018 16:12
16179;28;9;1;08.05.2018 16:12
16180;31;9;1;08.05.2018 16:12
16181;34;9;1;08.05.2018 16:12
16182;39;9;1;08.05.2018 16:12
16183;43;9;1;08.05.2018 16:12
16184;47;9;1;08.05.2018 16:12
16185;50;9;4;08.05.2018 16:12
16186;51;9;5;08.05.2018 16:12
16187;52;9;5;08.05.2018 16:12
16188;2;9;1;08.05.2018 16:12
16189;4;9;1;08.05.2018 16:12
16190;7;9;1;08.05.2018 16:12
16191;10;9;1;08.05.2018 16:12
16192;14;9;1;08.05.2018 16:12
16193;18;9;1;08.05.2018 16:12
16194;23;9;1;08.05.2018 16:12
16195;27;9;1;08.05.2018 16:12
16196;30;9;1;08.05.2018 16:12
16197;34;9;1;08.05.2018 16:12
16198;39;9;1;08.05.2018 16:12
16199;43;9;1;08.05.2018 16:12
16200;47;9;1;08.05.2018 16:12
16201;50;9;6;08.05.2018 16:12
16202;51;9;10;08.05.2018 16:12
16203;52;9;10;08.05.2018 16:12
16204;1;9;1;08.05.2018 16:13
16205;4;9;1;08.05.2018 16:13
16206;7;9;1;08.05.2018 16:13
16207;10;9;1;08.05.2018 16:13
16208;14;9;1;08.05.2018 16:13
16209;18;9;1;08.05.2018 16:13
16210;22;9;1;08.05.2018 16:13
16211;28;9;1;08.05.2018 16:13
16212;30;9;1;08.05.2018 16:13
16213;34;9;1;08.05.2018 16:13
16214;38;9;1;08.05.2018 16:13
16215;42;9;1;08.05.2018 16:13
16216;47;9;1;08.05.2018 16:13
16217;50;9;7;08.05.2018 16:13
16218;51;9;9;08.05.2018 16:13
16219;52;9;10;08.05.2018 16:13
16220;1;9;1;23.05.2018 14:48
16221;5;9;1;23.05.2018 14:48
16222;9;9;1;23.05.2018 14:48
16223;11;9;1;23.05.2018 14:48
16224;14;9;1;23.05.2018 14:48
16225;19;9;1;23.05.2018 14:48
16226;23;9;1;23.05.2018 14:48
16227;27;9;1;23.05.2018 14:48
16228;31;9;1;23.05.2018 14:48
16229;35;9;1;23.05.2018 14:48
16230;39;9;1;23.05.2018 14:48
16231;43;9;1;23.05.2018 14:48
16232;47;9;1;23.05.2018 14:48
16233;50;9;5;23.05.2018 14:48
16234;51;9;6;23.05.2018 14:48
16235;52;9;7;23.05.2018 14:48
16236;2;9;1;23.05.2018 14:49
16237;4;9;1;23.05.2018 14:49
16238;7;9;1;23.05.2018 14:49
16239;11;9;1;23.05.2018 14:49
16240;14;9;1;23.05.2018 14:49
16241;18;9;1;23.05.2018 14:49
16242;23;9;1;23.05.2018 14:49
16243;27;9;1;23.05.2018 14:49
16244;31;9;1;23.05.2018 14:49
16245;35;9;1;23.05.2018 14:49
16246;39;9;1;23.05.2018 14:49
16247;43;9;1;23.05.2018 14:49
16248;47;9;1;23.05.2018 14:49
16249;50;9;10;23.05.2018 14:49
16250;51;9;5;23.05.2018 14:49
16251;52;9;7;23.05.2018 14:49
16252;1;9;1;23.05.2018 14:49
16253;4;9;1;23.05.2018 14:49
16254;8;9;1;23.05.2018 14:49
16255;11;9;1;23.05.2018 14:49
16256;15;9;1;23.05.2018 14:49
16257;18;9;1;23.05.2018 14:49
16258;23;9;1;23.05.2018 14:49
16259;27;9;1;23.05.2018 14:49
16260;31;9;1;23.05.2018 14:49
16261;34;9;1;23.05.2018 14:49
16262;38;9;1;23.05.2018 14:49
16263;42;9;1;23.05.2018 14:49
16264;46;9;1;23.05.2018 14:49
16265;50;9;3;23.05.2018 14:49
16266;51;9;9;23.05.2018 14:49
16267;52;9;9;23.05.2018 14:49
16268;1;9;1;23.05.2018 14:49
16269;5;9;1;23.05.2018 14:49
16270;7;9;1;23.05.2018 14:49
16271;11;9;1;23.05.2018 14:49
16272;14;9;1;23.05.2018 14:49
16273;18;9;1;23.05.2018 14:49
16274;22;9;1;23.05.2018 14:49
16275;27;9;1;23.05.2018 14:49
16276;31;9;1;23.05.2018 14:49
16277;34;9;1;23.05.2018 14:49
16278;38;9;1;23.05.2018 14:49
16279;42;9;1;23.05.2018 14:49
16280;47;9;1;23.05.2018 14:49
16281;50;9;8;23.05.2018 14:49
16282;51;9;8;23.05.2018 14:49
16283;52;9;8;23.05.2018 14:49
16284;1;9;1;23.05.2018 14:49
16285;5;9;1;23.05.2018 14:49
16286;8;9;1;23.05.2018 14:49
16287;11;9;1;23.05.2018 14:49
16288;14;9;1;23.05.2018 14:49
16289;18;9;1;23.05.2018 14:49
16290;23;9;1;23.05.2018 14:49
16291;26;9;1;23.05.2018 14:49
16292;30;9;1;23.05.2018 14:49
16293;35;9;1;23.05.2018 14:49
16294;38;9;1;23.05.2018 14:49
16295;42;9;1;23.05.2018 14:49
16296;47;9;1;23.05.2018 14:49
16297;50;9;7;23.05.2018 14:49
16298;51;9;4;23.05.2018 14:49
16299;52;9;6;23.05.2018 14:49
16300;1;9;1;23.05.2018 14:49
16301;5;9;1;23.05.2018 14:49
16302;7;9;1;23.05.2018 14:49
16303;11;9;1;23.05.2018 14:49
16304;14;9;1;23.05.2018 14:49
16305;18;9;1;23.05.2018 14:49
16306;22;9;1;23.05.2018 14:49
16307;27;9;1;23.05.2018 14:49
16308;31;9;1;23.05.2018 14:49
16309;34;9;1;23.05.2018 14:49
16310;38;9;1;23.05.2018 14:49
16311;42;9;1;23.05.2018 14:49
16312;46;9;1;23.05.2018 14:49
16313;50;9;8;23.05.2018 14:49
16314;51;9;7;23.05.2018 14:49
16315;52;9;10;23.05.2018 14:49
16316;1;9;1;23.05.2018 14:49
16317;4;9;1;23.05.2018 14:49
16318;7;9;1;23.05.2018 14:49
16319;10;9;1;23.05.2018 14:49
16320;14;9;1;23.05.2018 14:49
16321;19;9;1;23.05.2018 14:49
16322;22;9;1;23.05.2018 14:49
16323;26;9;1;23.05.2018 14:49
16324;31;9;1;23.05.2018 14:49
16325;34;9;1;23.05.2018 14:49
16326;38;9;1;23.05.2018 14:49
16327;42;9;1;23.05.2018 14:49
16328;46;9;1;23.05.2018 14:49
16329;50;9;9;23.05.2018 14:49
16330;51;9;9;23.05.2018 14:49
16331;52;9;9;23.05.2018 14:49
16332;2;9;1;23.05.2018 14:49
16333;5;9;1;23.05.2018 14:49
16334;7;9;1;23.05.2018 14:49
16335;11;9;1;23.05.2018 14:49
16336;14;9;1;23.05.2018 14:49
16337;19;9;1;23.05.2018 14:49
16338;23;9;1;23.05.2018 14:49
16339;27;9;1;23.05.2018 14:49
16340;32;9;1;23.05.2018 14:49
16341;35;9;1;23.05.2018 14:49
16342;38;9;1;23.05.2018 14:49
16343;43;9;1;23.05.2018 14:49
16344;48;9;1;23.05.2018 14:49
16345;50;9;4;23.05.2018 14:49
16346;51;9;5;23.05.2018 14:49
16347;52;9;10;23.05.2018 14:49
16348;1;9;1;23.05.2018 14:49
16349;4;9;1;23.05.2018 14:49
16350;7;9;1;23.05.2018 14:49
16351;11;9;1;23.05.2018 14:49
16352;14;9;1;23.05.2018 14:49
16353;19;9;1;23.05.2018 14:49
16354;23;9;1;23.05.2018 14:49
16355;27;9;1;23.05.2018 14:49
16356;32;9;1;23.05.2018 14:49
16357;34;9;1;23.05.2018 14:49
16358;39;9;1;23.05.2018 14:49
16359;42;9;1;23.05.2018 14:49
16360;46;9;1;23.05.2018 14:49
16361;50;9;8;23.05.2018 14:49
16362;51;9;8;23.05.2018 14:49
16363;52;9;8;23.05.2018 14:49
16364;2;9;1;23.05.2018 14:49
16365;4;9;1;23.05.2018 14:49
16366;7;9;1;23.05.2018 14:49
16367;11;9;1;23.05.2018 14:49
16368;14;9;1;23.05.2018 14:49
16369;19;9;1;23.05.2018 14:49
16370;23;9;1;23.05.2018 14:49
16371;27;9;1;23.05.2018 14:49
16372;30;9;1;23.05.2018 14:49
16373;34;9;1;23.05.2018 14:49
16374;38;9;1;23.05.2018 14:49
16375;42;9;1;23.05.2018 14:49
16376;46;9;1;23.05.2018 14:49
16377;50;9;8;23.05.2018 14:49
16378;51;9;10;23.05.2018 14:49
16379;52;9;10;23.05.2018 14:49
16380;1;9;1;23.05.2018 14:49
16381;5;9;1;23.05.2018 14:49
16382;9;9;1;23.05.2018 14:49
16383;11;9;1;23.05.2018 14:49
16384;14;9;1;23.05.2018 14:49
16385;18;9;1;23.05.2018 14:49
16386;23;9;1;23.05.2018 14:49
16387;26;9;1;23.05.2018 14:49
16388;30;9;1;23.05.2018 14:49
16389;34;9;1;23.05.2018 14:49
16390;38;9;1;23.05.2018 14:49
16391;42;9;1;23.05.2018 14:49
16392;47;9;1;23.05.2018 14:49
16393;50;9;6;23.05.2018 14:49
16394;51;9;4;23.05.2018 14:49
16395;52;9;7;23.05.2018 14:49
16396;2;9;1;23.05.2018 14:49
16397;5;9;1;23.05.2018 14:49
16398;8;9;1;23.05.2018 14:49
16399;10;9;1;23.05.2018 14:49
16400;13;9;1;23.05.2018 14:49
16401;18;9;1;23.05.2018 14:49
16402;23;9;1;23.05.2018 14:49
16403;27;9;1;23.05.2018 14:49
16404;31;9;1;23.05.2018 14:49
16405;34;9;1;23.05.2018 14:49
16406;38;9;1;23.05.2018 14:49
16407;42;9;1;23.05.2018 14:49
16408;47;9;1;23.05.2018 14:49
16409;50;9;5;23.05.2018 14:49
16410;51;9;10;23.05.2018 14:49
16411;52;9;10;23.05.2018 14:49
16412;1;9;1;23.05.2018 14:49
